"TimeCreated","Id","MachineName","Message"
"8/14/2026 3:23:17 AM","1104","c261-19-1","AAD Cloud AP plugin call Plugin initialize returned error: 0xC0048456"
"8/13/2026 5:57:51 PM","1104","c261-19-1","AAD Cloud AP plugin call Plugin initialize returned error: 0xC0048456"
"8/13/2026 2:38:39 PM","1104","c261-19-1","AAD Cloud AP plugin call Plugin initialize returned error: 0xC0048456"
"8/13/2026 3:23:25 AM","1104","c261-19-1","AAD Cloud AP plugin call Plugin initialize returned error: 0xC0048456"
"8/12/2026 2:51:11 PM","1104","c261-19-1","AAD Cloud AP plugin call Plugin initialize returned error: 0xC0048456"
"8/12/2026 3:23:24 AM","1104","c261-19-1","AAD Cloud AP plugin call Plugin initialize returned error: 0xC0048456"
"8/11/2026 3:20:55 PM","1104","c261-19-1","AAD Cloud AP plugin call Plugin initialize returned error: 0xC0048456"
